Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2012,Nissan,Murano SL,Used,16599,4.7,89,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.7,4.7,4.7,4.5,4.7,4.6,All-wheel Drive,18,23,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,JN8AZ1MW9CW220029,JA1318,63765
2012,Ford,F-150 Lariat,Used,23799,4.6,245,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.7,4.6,4.6,4.4,4.7,4.5,Four-wheel Drive,14,19,Gasoline,6-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FTFW1ET1CFB55224,JA1276,84337
2018,Lincoln,MKC Reserve,Used,30406,4.8,47,Dealer,Tom Kadlec Honda,4.7,506,3333 Wilder Rd NW Rochester,MN,55901,Great,4.9,4.9,4.7,4.6,4.9,4.8,All-wheel Drive,19,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5LMCJ3D99JUL12275,P9163,34322
2021,Volkswagen,Tiguan 2.0T S,Used,27998,4.7,15,Dealer,Luther Park Place BMW,4.8,3670,2720 Hwy. 52 N. Rochester,MN,55901,Good,4.7,4.6,4.7,4.6,4.9,4.8,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV0B7AX2MM096913,R11119,11558
2018,Lincoln,MKC Reserve,Used,30759,4.8,47,Dealer,Tom Kadlec Honda,4.7,506,3333 Wilder Rd NW Rochester,MN,55901,Good,4.9,4.9,4.7,4.6,4.9,4.8,All-wheel Drive,19,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5LMTJ3DH5JUL19005,P9197,41075
2021,Volkswagen,Tiguan 2.0T S,Used,26498,4.7,15,Dealer,Luther Park Place BMW,4.8,3670,2720 Hwy. 52 N. Rochester,MN,55901,Great,4.7,4.6,4.7,4.6,4.9,4.8,Front-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV1B7AX0MM055829,R11070,10625
2021,Volkswagen,Tiguan 2.0T S,Used,26998,4.7,15,Dealer,Luther Park Place BMW,4.8,3670,2720 Hwy. 52 N. Rochester,MN,55901,Good,4.7,4.6,4.7,4.6,4.9,4.8,Front-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV1B7AX8MM077027,R11097,14617
2015,Cadillac,SRX Luxury Collection,Used,22599,4.8,109,Dealer,Rochester Chevrolet Cadillac,4.8,464,1000 12th St SW Rochester,MN,55902,Fair,4.8,4.8,4.8,4.6,4.8,4.7,All-wheel Drive,16,23,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,3GYFNEE34FS586399,NA5486,55939
2020,Toyota,Highlander Limited,Toyota Certified,45799,4.6,102,Dealer,Rochester Toyota,4.8,456,4365 Canal Pl SE Rochester,MN,55904,Good,4.6,4.6,4.7,4.5,4.7,4.8,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDDZRBH0LS015792,TA46322,33613
2020,Toyota,Highlander Limited,Toyota Certified,47999,4.6,102,Dealer,Rochester Toyota,4.8,456,4365 Canal Pl SE Rochester,MN,55904,Good,4.6,4.6,4.7,4.5,4.7,4.8,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDDZRBH1LS004767,X9149,23075
2020,RAM,1500 Rebel,Used,39999,4.8,202,Dealer,Schwieters Chevrolet of Willmar,4.4,52,1401 Lakeland Dr SE Willmar,MN,56201,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFET3LN279799,2774P,61333
2019,Lincoln,Nautilus Reserve,Used,48475,4.7,100,Dealer,Link Ford and RV Minong,4.9,96,660 Hokah St Minong,WI,54859,Fair,4.9,4.6,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ8L96KBL52070,ACP22-41,32034
2019,Hyundai,Tucson SE,Used,22500,4.7,212,Dealer,Mills Honda,4.9,87,8465 MN-210 Baxter,MN,56425,Great,4.8,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,22,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J2CA48KU839385,6H220266A,56324
2020,Jeep,Cherokee Trailhawk,Used,31291,4.8,153,Dealer,Mills GM,4.8,4,14138 Dellwood Dr N Baxter,MN,56425,Great,4.8,4.8,4.8,4.8,4.8,4.8,Four-wheel Drive,18,24,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMBX9LD578446,2A220153,33041
2020,GMC,Sierra 1500 Denali,Used,57998,4.8,66,Dealer,Lake Country Toyota,4.8,202,7036 Lake Forest Rd Baxter,MN,56425,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GTU9FED8LZ340986,14BX184P,18512
2020,Honda,Pilot Black Edition,Used,47000,4.3,151,Dealer,Hosmercars.com,4.4,9,3851 4th St SW Mason City,IA,50401,Good,4.6,4.6,4.3,4.1,4.5,4.1,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H72LB067288,X311,19301
2019,Ford,Escape SE,Used,18919,4.7,265,Dealer,Valu Ford Chrysler,4.8,196,205 State Highway 9 Morris,MN,56267,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD9KUB38447,FB38447,76054
2017,GMC,Acadia Limited Limited,Used,27936,4.7,61,Dealer,Kia Of Duluth,3.7,117,1701 W Michigan St Duluth,MN,55806,Good,4.9,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,15,22,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKVSKD6HJ291880,HJ291880,77526
2016,Honda,Pilot Elite,Used,29798,4.6,200,Dealer,Richfield Bloomington Honda,4.7,1562,501 W 77th St Minneapolis,MN,55423,Good,4.7,4.6,4.5,4.4,4.6,4.6,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H00GB072515,20571,83230
2019,BMW,X5 xDrive40i,Used,52000,4.7,55,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Fair,5.0,4.9,4.9,4.4,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C50KLK88034,BC76113T,46694
2019,Lincoln,Nautilus Reserve,Used,39934,4.7,100,Dealer,Lincoln of Bloomington,4.5,540,1001 Clover Dr S Bloomington,MN,55420,Good,4.9,4.6,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2LMPJ8LP5KBL41348,220047A,47009
2020,Lincoln,Aviator Reserve AWD,Used,56791,4.0,88,Dealer,Lincoln of Bloomington,4.5,540,1001 Clover Dr S Bloomington,MN,55420,Great,4.4,4.4,4.1,3.5,4.5,3.5,All-wheel Drive,17,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC1LGL25420,PM27626,44698
2020,Jeep,Grand Cherokee Limited,Used,38991,4.8,150,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG6LC407325,14BY684P,36949
2020,GMC,Sierra 1500 Denali,GMC Certified,59475,4.8,66,Dealer,Lupient Chevrolet,4.6,410,1601 Southtown Dr. Bloomington,MN,55431,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTU9FEL3LZ144462,LH22298A,22947
2019,Ford,Escape SE,Used,23391,4.7,265,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,22,28,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 1.5 L/92,1FMCU9GD7KUB09075,11AT175T,52007
2019,Honda,CR-V EX,Used,28550,4.8,540,Dealer,Lupient Chevrolet,4.6,410,1601 Southtown Dr. Bloomington,MN,55431,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H59KE007314,LH22192B,46473
2019,BMW,330 i xDrive,Used,39490,4.9,30,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Fair,4.9,4.9,5.0,4.6,4.9,4.9,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C52KAJ79860,B0675P,32621
2019,Kia,Sorento LX V6,Used,22998,4.7,256,Dealer,Luther Kia of Bloomington,4.8,1623,1701 American Blvd W Minneapolis,MN,55431,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPGDA5XKG561489,23327A,63882
2019,Lincoln,Nautilus Reserve,Used,43791,4.7,100,Dealer,Lincoln of Bloomington,4.5,540,1001 Clover Dr S Bloomington,MN,55420,Good,4.9,4.6,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ8L97KBL43233,PM27625,15317
2019,BMW,330 i xDrive,Used,40699,4.9,30,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Fair,4.9,4.9,5.0,4.6,4.9,4.9,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C54KAJ84526,BC70330T,16005
2020,GMC,Yukon Denali,Used,66599,4.9,17,Dealer,Walser Buick GMC Bloomington,4.6,403,4601 American Blvd West Bloomington,MN,55437,Great,5.0,4.9,5.0,4.6,4.9,4.9,Four-wheel Drive,14,22,Gasoline,Automatic,Gas V8 6.2L/376,1GKS2CKJ8LR293919,25AF205T,28616
2020,Toyota,RAV4 LE,Used,32899,4.7,166,Dealer,Walser Toyota,4.6,1181,4401 American Blvd W Minneapolis,MN,55437,Great,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,34,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3G1RFV6LW110599,3BK642T,15004
2019,Hyundai,Tucson SE,Used,23410,4.7,212,Dealer,Luther Bloomington Hyundai,4.7,5636,4801 American Blvd W Bloomington,MN,55437,Great,4.8,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,22,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J2CA49KU028548,W10032,44590
2010,Lexus,LX 570 Base,Used,35497,4.9,6,Dealer,Walser Toyota,4.6,1181,4401 American Blvd W Minneapolis,MN,55437,Great,5.0,5.0,4.7,4.7,5.0,5.0,Four-wheel Drive,12,18,Gasoline,Automatic,Gas V8 5.7L/346,JTJHY7AX1A4037632,14BX514P,89387
2019,Toyota,RAV4 LE,Used,31998,4.6,445,Dealer,Walser Toyota,4.6,1181,4401 American Blvd W Minneapolis,MN,55437,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3F1RFV3KW066250,14BX965P,18920
2019,Lexus,RX 350 Base,Used,44899,4.8,102,Dealer,Walser Toyota,4.6,1181,4401 American Blvd W Minneapolis,MN,55437,Good,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/211,2T2BZMCA9KC204049,14BU473P,19446
2005,Volvo,XC90 V8,Used,17977,4.2,40,Dealer,U Car Connect,4.6,70,7202 Washington Ave S Eden Prairie,MN,55344,NA,4.5,4.2,4.2,4.0,4.3,3.9,All-wheel Drive,15,17,Gasoline,6-Speed Automatic,4.4L V8 32V MPFI DOHC,YV1CZ852851195739,16078,42620
2019,Chevrolet,Trax LT,Used,16497,4.3,151,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Great,4.4,4.3,4.2,4.2,4.4,4.4,Front-wheel Drive,26,31,Gasoline,Automatic 6-Speed,4 Cylinder Engine,3GNCJLSB1KL271933,1933,23673
2021,Volkswagen,Atlas 3.6 V6 SEL Premium R-Line,Volkswagen Certified,48975,4.8,42,Dealer,Luther Westside VW,4.7,5213,2370 Highway 100 S Minneapolis,MN,55416,Great,4.9,4.7,4.8,4.9,4.9,4.9,All-wheel Drive,16,22,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2FR2CAXMC573099,PQ30990,22190
2020,Honda,Accord Touring 2.0T,Used,38995,4.8,151,Dealer,Alfa Romeo of Minneapolis,4.8,764,1820 QUENTIN AVENUE SOUTH ST. LOUIS PARK,MN,55416,Good,4.8,4.8,4.8,4.8,4.9,4.9,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F93LA030853,P5855,14591
2021,Mercedes-Benz,GLC 300 Base 4MATIC,Used,46599,4.8,16,Dealer,Park Chrysler Jeep,4.7,875,1408 MN-13 Burnsville,MN,55337,Good,4.9,4.8,4.8,4.6,4.8,4.5,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB7MF888360,UT69217A,11756
2018,Subaru,Crosstrek 2.0i Premium,Used,19998,4.8,344,Dealer,Import Auto Sales,4.2,100,730 Florida Ave S Golden Valley,MN,55426,Great,4.8,4.8,4.6,4.8,4.9,4.9,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTABCXJH260798,I220798,52986
2016,Chevrolet,Silverado 1500 LT,Used,26995,4.6,178,Dealer,Ride Auto,4.0,4,2933 West Highway 13 Burnsville,MN,55337,Great,4.7,4.6,4.6,4.3,4.8,4.5,Four-wheel Drive,17,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GCVKREC1GZ414255,22246,83612
2019,Chevrolet,Equinox LS,Used,21934,4.5,415,Dealer,Suburban Chevrolet,4.6,2937,12475 Plaza Dr Eden Prairie,MN,55344,Fair,4.6,4.6,4.5,4.4,4.6,4.5,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXSEV5KS580171,10075,91379
2018,Mazda,CX-5 Grand Touring,Used,27788,4.8,270,Dealer,Motorwerks MINI,4.8,182,705 Louisiana Ave S Golden Valley,MN,55426,Great,4.8,4.8,4.7,4.8,4.8,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM5J0413430,M3321PT,38895
2020,Jeep,Cherokee Limited,Used,31854,4.8,153,Dealer,Park Chrysler Jeep,4.7,875,1408 MN-13 Burnsville,MN,55337,Great,4.8,4.8,4.8,4.8,4.8,4.8,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4PJMDN1LD616070,UT69239A,14639
2021,Audi,A4 45 S line quattro Premium,Used,41950,5.0,4,Dealer,Audi Minneapolis,4.8,1105,9393 Wayzata Blvd Minneapolis,MN,55426,Great,5.0,5.0,5.0,5.0,4.8,5.0,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUDAAF42MA039748,SM1665,14287
2021,Audi,Q3 45 S line Premium,Used,39450,5.0,8,Dealer,Audi Minneapolis,4.8,1105,9393 Wayzata Blvd Minneapolis,MN,55426,Good,5.0,5.0,5.0,4.9,4.9,4.9,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1DECF37M1018608,SM6042,11423
2019,Honda,Odyssey EX-L,Used,33698,4.6,133,Dealer,Mauer Buick GMC,3.9,15,1111 50th St E Inver Grove Heights,MN,55077,Good,4.8,4.6,4.5,4.3,4.7,4.5,Front-wheel Drive,19,28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H78KB046084,P0776,82791
2021,Mazda,Mazda3 2.5 Turbo Premium Plus,Used,35998,4.9,18,Dealer,Walser Mazda,4.8,1251,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.9,4.9,4.9,4.8,All-wheel Drive,23,31,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,JM1BPBNY7M1320866,12AQ586L,16410
2020,Honda,CR-V EX-L,Used,33998,4.8,269,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,5J6RW2H8XLL009975,8BF592T,22353
2014,Ford,Escape Titanium,Used,17847,4.4,458,Dealer,Volkswagen of Inver Grove,4.9,751,1325 50th St E Inver Grove Heights,MN,55077,Good,4.4,4.4,4.4,4.3,4.6,4.4,Four-wheel Drive,22,30,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J94EUB13125,IG5425X,80458
2021,Mazda,CX-5 Touring,Used,31998,4.8,86,Dealer,Walser Mazda,4.8,1251,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.8,4.7,4.8,4.8,All-wheel Drive,24,30,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,JM3KFBCM5M0380743,12AR131L,14079
2020,Mazda,CX-9 Touring,Used,35699,4.8,32,Dealer,Walser Mazda,4.8,1251,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.7,4.7,4.9,4.9,All-wheel Drive,20,26,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,JM3TCBCY2L0418198,12AP922L,14322
2019,Honda,Pilot EX-L,Used,35499,4.8,223,Dealer,Walser Honda,4.7,589,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.8,4.7,4.7,4.7,4.8,All-wheel Drive,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H54KB101468,8BF823L,34707
2019,Mazda,CX-5 Grand Touring,Used,30688,4.8,230,Dealer,Morrie's Minnetonka Mazda,4.7,1169,13700 Wayzata Blvd Minnetonka,MN,55305,Great,4.8,4.8,4.8,4.8,4.9,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBDM0K0637044,2N31040A,13755
2020,Lexus,NX 300 Base,Used,39999,4.8,38,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Great,4.8,4.8,4.8,4.7,4.8,4.9,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJGARDZXL5003209,A5346A,14092
2019,Ford,F-150 XLT,Ford Certified,35488,4.8,425,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP3KKC34740,R85108A,68530
2020,Jaguar,F-PACE 25t Premium,Used,44999,4.8,20,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Great,4.8,4.8,5.0,4.6,5.0,4.8,All-wheel Drive,22,27,Gasoline,Automatic,I4,SADCJ2FX7LA617778,85471A,24346
2021,BMW,X3 xDrive30i,Used,47980,4.7,29,Dealer,BMW of Minnetonka,4.8,1615,15802 Wayzata Blvd Minnetonka,MN,55391,Good,4.8,4.7,4.8,4.5,4.8,4.6,All-wheel Drive,23,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTY5C01M9H01132,SB58098,17304
2019,Lexus,RX 350 350,Used,47699,4.8,102,Dealer,Lexus of Wayzata,4.8,1891,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2BZMCA5KC199593,L210714A,17429
2021,BMW,330 i xDrive,Used,44480,4.9,11,Dealer,BMW of Minnetonka,4.8,1615,15802 Wayzata Blvd Minnetonka,MN,55391,Good,4.8,4.8,4.9,4.8,4.9,4.7,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3MW5R7J00M8B85193,SB58087,15106
2020,Honda,CR-V EX-L,Used,34299,4.8,269,Dealer,Walser Nissan Wayzata,4.5,483,15906 Wayzata Blvd Wayzata,MN,55391,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRW2H83LH681211,24AI115T,25149
2019,RAM,1500 Laramie,Used,44999,4.7,475,Dealer,Fury Motors Saint Paul,4.5,398,1000 Concord St S South St Paul,MN,55075,Great,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT9KN775405,Z13386,55025
2021,RAM,1500 Laramie,Used,51999,4.8,94,Dealer,Fury Motors Saint Paul,4.5,398,1000 Concord St S South St Paul,MN,55075,Good,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT9MN751351,D0592B,18174
2019,Ford,Escape SE,Ford Certified,28988,4.7,265,Dealer,Superior Ford,4.6,2703,9700 56th Ave N Plymouth,MN,55442,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD4KUA05725,8U016,14150
2019,Jeep,Cherokee Limited,Used,29280,4.6,569,Dealer,Apple Chrysler Dodge Jeep Ram of Shakopee,3.8,22,1684 Weston Ct Shakopee,MN,55379,Great,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX7KD282031,RD6846A,22368
2021,Audi,Q3 45 S line Premium,Used,39450,5.0,8,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Great,5.0,5.0,5.0,4.9,4.9,4.9,All-wheel Drive,20,28,Gasoline,7-Speed Automatic,I4,WA1DECF36M1051938,SA1688,16734
2021,Audi,A4 45 S line quattro Premium,Used,41950,5.0,4,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Great,5.0,5.0,5.0,5.0,4.8,5.0,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUDAAF43MN006766,SA1693,13144
2021,Dodge,Durango R/T,Used,54995,4.8,27,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Great,4.9,4.9,4.7,4.4,4.9,4.8,All-wheel Drive,14,22,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4SDJCT1MC723840,P30995,14910
2021,Volkswagen,Atlas 3.6 V6 SEL Premium,Used,47890,4.8,42,Dealer,Schmelz Countryside Alfa Romeo FIAT Saab VW,4.4,252,1180 MN-36 Maplewood,MN,55109,Good,4.9,4.7,4.8,4.9,4.9,4.9,All-wheel Drive,16,22,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2TR2CA0MC572255,950766C,17948
2019,Audi,Q8 3.0T Premium,Used,59999,4.8,27,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Fair,4.9,4.8,4.8,4.6,5.0,4.9,All-wheel Drive,17,22,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1BVAF17KD036578,P100827,45381
2021,Audi,A4 45 S line quattro Premium,Used,41950,5.0,4,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Great,5.0,5.0,5.0,5.0,4.8,5.0,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUDAAF49MN003662,SA1677,11876
2020,Toyota,RAV4 XLE,Toyota Certified,36017,4.7,166,Dealer,Maplewood Toyota,4.9,4013,2873 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,27,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV6LW132053,P21853,14325
2021,Subaru,Ascent Limited 8-Passenger,Used,38999,4.7,30,Dealer,Morrie's Brooklyn Park Subaru,4.7,851,7885 Brooklyn Blvd Minneapolis,MN,55445,Great,4.8,4.8,4.7,4.7,4.5,4.7,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMALD5M3427614,6R10526,36036
2018,Subaru,Forester 2.5i Touring,Subaru Certified,30247,4.8,505,Dealer,Morrie's Brooklyn Park Subaru,4.7,851,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,4.8,4.6,4.7,4.8,4.7,4.8,All-wheel Drive,26,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJAWC1JH589397,6P14522,45369
2021,Mercedes-Benz,GLC 300 Base 4MATIC,Used,47995,4.8,16,Dealer,Morrie's Mercedes Benz of St. Paul,4.7,259,2780 US-61 Maplewood,MN,55109,Good,4.9,4.8,4.8,4.6,4.8,4.5,All-wheel Drive,21,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB9MV314493,8R10514,11399
2021,Jeep,Grand Cherokee Limited,Used,45949,4.7,59,Dealer,Jeff Belzer's Lakeville,4.8,6625,21111 Cedar Ave Lakeville,MN,55044,Great,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8MC551394,12246A,13679
2021,Acura,TLX A-Spec,Used,45499,4.7,21,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.5,4.8,4.6,All-wheel Drive,21,29,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,19UUB6F56MA008686,P291986,19772
2021,Chevrolet,Equinox 1LT,Used,27995,4.8,68,Dealer,Lupient KIA Nissan,4.9,2758,7911 Lakeland Ave N Minneapolis,MN,55445,Good,4.8,4.8,4.7,4.7,4.8,4.7,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXKEV7MS174623,LG15772A,10744
